driver_id,full_name,phone,license_number,vehicle_brand,vehicle_plate,rating,driver_status,joined_at,updated_at
DRV002736,Vũ Nga,0899422924,GPLX-11099358,Mitsubishi,13A-74631,4.54,offline,2023-02-19 09:35:14,2026-08-03 09:35:14
DRV003850,Đặng Thảo,0802543537,GPLX-19880771,Toyota,86A-31563,3.89,busy,2024-03-06 09:35:14,2026-08-01 09:35:14
DRV000640,Phan Hùng,0690378923,GPLX-81726564,Ford,88A-92893,3.52,busy,2025-04-16 09:35:14,2026-08-01 09:35:14
DRV003710,Đỗ Tuấn,0563929000,GPLX-67562584,VinFast,21A-76222,3.7,available,2024-05-16 09:35:14,2026-08-04 09:35:14
DRV001219,Hoàng Linh,0362330953,GPLX-25263238,Mazda,57A-67356,3.97,busy,2023-12-02 09:35:14,2026-08-04 09:35:14
DRV001159,Võ Bình,0574168667,GPLX-22909370,Ford,22A-37860,3.78,available,2025-06-21 09:35:14,2026-08-03 09:35:14
DRV001416,Phan Hiếu,0656113819,GPLX-39437712,VinFast,58A-90847,4.38,busy,2025-05-09 09:35:14,2026-08-02 09:35:14
DRV003619,Nguyễn Khánh,0409275309,GPLX-34671039,Mazda,81A-41317,3.82,available,2022-03-24 09:35:14,2026-08-05 09:35:14
DRV001528,Võ Sơn,0862482157,GPLX-91198514,Toyota,71A-15381,3.56,offline,2022-10-24 09:35:14,2026-08-02 09:35:14
DRV003901,Dương Hải,0732228173,GPLX-90539591,VinFast,37A-89192,3.77,available,2025-04-11 09:35:14,2026-07-31 09:35:14
DRV001301,Hoàng Hải,0677116842,GPLX-76903817,Toyota,56A-34053,4.4,offline,2024-01-29 09:35:14,2026-08-01 09:35:14
DRV003829,Trần Giang,0409659005,GPLX-22668926,Hyundai,52A-92035,3.81,busy,2021-10-09 09:35:14,2026-08-05 09:35:14
DRV002849,Huỳnh Trung,0822895169,GPLX-64149644,Hyundai,14A-96983,3.65,suspended,2025-03-06 09:35:14,2026-08-05 09:35:14
DRV001604,Phạm Trung,0732805762,GPLX-76303187,Toyota,23A-12906,4.15,available,2023-09-29 09:35:14,2026-08-05 09:35:14
DRV000161,Trần Sơn,0567276854,GPLX-86256683,Mitsubishi,22A-96151,4.25,busy,2026-04-13 09:35:14,2026-08-05 09:35:14
DRV001705,Bùi Giang,0898906440,GPLX-78165393,Mitsubishi,98A-10886,4.54,available,2022-06-09 09:35:14,2026-08-02 09:35:14
DRV000957,Võ Khánh,0713772621,GPLX-75370609,Mazda,64A-16842,3.95,offline,2025-07-23 09:35:14,2026-08-03 09:35:14
DRV003235,Trần Nga,0947539054,GPLX-37144626,Ford,94A-79839,3.97,available,2024-07-12 09:35:14,2026-08-03 09:35:14
DRV002870,Lê Khánh,0629744211,GPLX-81145111,Honda,70A-92353,4.83,available,2022-08-14 09:35:14,2026-08-06 09:35:14
DRV003889,Bùi Long,0322104320,GPLX-43361772,Honda,94A-41794,4.22,offline,2021-10-26 09:35:14,2026-08-04 09:35:14
DRV000878,Vũ Tuấn,0814102464,GPLX-82324453,VinFast,22A-62943,4.64,busy,2021-09-06 09:35:14,2026-08-02 09:35:14
DRV001920,Trần Hà,0777461354,GPLX-81368711,Hyundai,86A-69204,4.99,available,2026-04-20 09:35:14,2026-08-03 09:35:14
DRV002962,Phan Chiến,0993847079,GPLX-32850561,Ford,50A-73401,4.08,available,2021-08-25 09:35:14,2026-08-02 09:35:14
DRV001885,Đặng Trang,0924405761,GPLX-80231346,Ford,81A-11641,4.26,offline,2023-06-12 09:35:14,2026-07-31 09:35:14
DRV002201,Hồ Bình,0480973523,GPLX-84354211,VinFast,27A-83985,4.59,available,2024-07-18 09:35:14,2026-08-01 09:35:14
DRV000099,Bùi Nam,0693482484,GPLX-38711210,Ford,43A-66276,4.68,offline,2021-08-10 09:35:14,2026-08-01 09:35:14
DRV003778,Huỳnh Trang,0770762158,GPLX-75932520,Mazda,12A-40836,3.74,INVALID_DRIVER_STATUS,2024-09-26 09:35:14,2026-08-02 09:35:14
DRV002558,Nguyễn Ngọc,0606746678,GPLX-64661323,Hyundai,57A-28759,4.03,busy,2025-12-22 09:35:14,2026-08-04 09:35:14
DRV003184,Phan Thảo,0428734898,GPLX-37361397,Mazda,58A-98118,3.63,available,2024-03-09 09:35:14,2026-07-31 09:35:14
DRV003299,Hồ Bình,0614936793,GPLX-14264910,VinFast,58A-96630,3.79,busy,2022-09-16 09:35:14,2026-08-03 09:35:14
DRV000254,Đặng Nam,0438059792,GPLX-58759884,Ford,45A-10436,4.21,available,2025-03-06 09:35:14,2026-08-02 09:35:14
DRV000104,Bùi Khánh,0696871845,GPLX-56629477,Mazda,85A-76444,3.56,available,2025-03-05 09:35:14,2026-08-05 09:35:14
DRV001446,Huỳnh Hoàng,0452430799,GPLX-74071660,Honda,14A-94996,4.11,available,2022-10-24 09:35:14,2026-08-04 09:35:14
DRV001444,Huỳnh Trang,0443278558,GPLX-53832561,Ford,24A-48932,3.64,offline,2023-07-12 09:35:14,2026-08-05 09:35:14
DRV001649,Nguyễn Nam,0458662079,GPLX-50774726,Hyundai,84A-35384,4.32,available,2025-09-29 09:35:14,2026-08-03 09:35:14
DRV000587,Hồ Hùng,0639839196,GPLX-90978432,Kia,32A-82736,4.7,available,2026-05-24 09:35:14,2026-08-03 09:35:14
DRV000628,Dương Giang,0703720265,GPLX-83453805,Honda,93A-83083,4.03,offline,2024-01-29 09:35:14,2026-08-03 09:35:14
DRV001697,Hồ Hà,0696197073,GPLX-14273299,Mazda,46A-18117,4.62,available,2021-09-14 09:35:14,2026-07-31 09:35:14
DRV003192,Huỳnh Long,0503274610,GPLX-37395103,Kia,65A-87436,4.2,offline,2025-11-13 09:35:14,2026-08-03 09:35:14
DRV002102,Lê Phúc,0725834813,GPLX-54905926,Hyundai,32A-82246,3.81,available,2023-05-13 09:35:14,2026-08-03 09:35:14
DRV002200,Nguyễn Vân,0355732655,GPLX-90031611,Toyota,69A-13137,3.97,busy,2025-03-10 09:35:14,2026-08-02 09:35:14
DRV000404,Lê Hiếu,0563963908,GPLX-88494592,Mitsubishi,79A-91749,4.89,busy,2024-02-09 09:35:14,2026-07-31 09:35:14
DRV001155,Nguyễn Sơn,0998059912,GPLX-18781306,Hyundai,97A-49490,3.53,available,2024-01-22 09:35:14,2026-08-06 09:35:14
DRV002256,Hồ An,0748581869,GPLX-48680219,VinFast,41A-17472,3.95,offline,2024-11-07 09:35:14,2026-08-04 09:35:14
DRV002864,Đỗ Bình,0938496370,GPLX-79424620,Mitsubishi,17A-67835,4.08,offline,2025-07-10 09:35:14,2026-07-31 09:35:14
DRV001683,Hồ Quân,0649300601,GPLX-33754738,Mitsubishi,72A-11658,3.83,offline,2023-03-15 09:35:14,2026-08-04 09:35:14
DRV003171,Phạm Vân,0840194438,GPLX-56094615,Honda,35A-79428,3.58,busy,2022-11-21 09:35:14,2026-08-03 09:35:14
DRV003750,Võ Hạnh,0518399837,GPLX-36412183,Kia,69A-55637,4.0,available,2024-09-27 09:35:14,2026-07-31 09:35:14
DRV002057,Dương Hà,0511839665,GPLX-26130406,Hyundai,91A-79390,4.47,offline,2024-09-26 09:35:14,2026-08-04 09:35:14
DRV003063,Võ Long,0683005080,GPLX-92028541,Mazda,38A-49333,4.36,available,2024-02-06 09:35:14,2026-08-05 09:35:14
DRV003800,Võ Hà,0464631146,GPLX-13825336,Kia,41A-44943,4.05,available,2024-10-19 09:35:14,2026-08-06 09:35:14
DRV003109,Trần Hà,0840378245,GPLX-94708478,Mitsubishi,42A-87840,4.91,available,2025-11-23 09:35:14,2026-07-31 09:35:14
DRV000453,Đặng Long,0935176706,GPLX-45994559,Mitsubishi,12A-97932,3.92,available,2021-09-26 09:35:14,2026-08-06 09:35:14
DRV002302,Trần Chiến,0981818146,GPLX-27951270,Hyundai,69A-13112,3.62,available,2024-05-20 09:35:14,2026-08-02 09:35:14
DRV001328,Đặng Trang,0540911952,GPLX-81987436,Ford,34A-29630,4.31,busy,2024-05-25 09:35:14,2026-08-01 09:35:14
DRV002945,Đặng Trung,0573273565,GPLX-56795749,Mazda,69A-55835,3.57,available,2021-11-05 09:35:14,2026-08-01 09:35:14
DRV002050,Phan Yến,0916293698,GPLX-99152467,Hyundai,69A-66881,4.04,available,2024-07-27 09:35:14,2026-08-04 09:35:14
DRV000881,Huỳnh Giang,0616399213,GPLX-71055104,Mitsubishi,85A-70161,4.37,available,2023-10-01 09:35:14,2026-08-03 09:35:14
DRV003644,Phạm Trang,0320360413,GPLX-68168174,Ford,95A-61952,4.81,busy,2021-09-05 09:35:14,2026-08-02 09:35:14
DRV003895,Trần Tuấn,0945948952,GPLX-75241350,Ford,39A-73666,4.29,offline,2024-02-11 09:35:14,2026-07-31 09:35:14
DRV000624,Đỗ Linh,0743492220,GPLX-60747140,Hyundai,81A-33149,4.12,offline,2025-03-27 09:35:14,2026-08-05 09:35:14
DRV002394,Nguyễn Hà,0507746449,GPLX-35827403,Kia,63A-72427,4.84,busy,2022-05-19 09:35:14,2026-08-05 09:35:14
DRV003699,Phạm Ngọc,0310826999,GPLX-46551075,VinFast,45A-68444,4.99,offline,2023-05-17 09:35:14,2026-08-05 09:35:14
DRV001788,Ngô Trung,0748900599,GPLX-56351879,VinFast,57A-98797,4.72,offline,2025-08-04 09:35:14,2026-08-02 09:35:14
DRV000263,Võ Hải,0768950488,GPLX-20421134,Kia,74A-62002,4.99,busy,2024-02-16 09:35:14,2026-08-05 09:35:14
DRV001635,Võ Hạnh,0804388831,GPLX-63992839,VinFast,37A-41635,4.94,offline,2023-07-19 09:35:14,2026-07-31 09:35:14
DRV003370,Huỳnh An,0471274096,GPLX-81049466,Toyota,11A-34963,4.68,busy,2025-12-01 09:35:14,2026-08-06 09:35:14
DRV001439,Nguyễn Nga,0443173131,GPLX-52473389,Kia,71A-35898,3.83,available,2022-06-07 09:35:14,2026-07-31 09:35:14
DRV002199,Đặng Hạnh,0417764273,GPLX-95672561,Ford,30A-30396,4.4,busy,2023-07-11 09:35:14,2026-08-04 09:35:14
DRV001970,Nguyễn Hiếu,0426601331,GPLX-21876103,Hyundai,68A-68552,4.28,available,2026-03-14 09:35:14,2026-07-31 09:35:14
DRV002521,Trần Tuấn,0341926201,GPLX-54501598,Mitsubishi,42A-45217,3.73,busy,2022-01-08 09:35:14,2026-08-06 09:35:14
DRV001803,Đặng Hạnh,0672978792,GPLX-45242475,Honda,25A-67806,4.39,offline,2024-08-18 09:35:14,2026-08-04 09:35:14
DRV000641,Hoàng Quân,0303832421,GPLX-34143056,Honda,67A-46828,4.87,offline,2025-06-06 09:35:14,2026-08-03 09:35:14
DRV003991,Đỗ An,0325142893,GPLX-54649143,Ford,23A-42149,3.77,available,2022-05-07 09:35:14,2026-08-03 09:35:14
DRV002386,Đỗ Ngọc,0611636042,GPLX-81044782,Mitsubishi,33A-62291,3.95,offline,2025-05-24 09:35:14,2026-08-03 09:35:14
DRV002599,Phạm Mai,0519743367,GPLX-58018430,Kia,35A-77365,3.8,offline,2022-03-17 09:35:14,2026-07-31 09:35:14
DRV003782,Dương Linh,0397114484,GPLX-40414890,Kia,82A-32516,3.55,available,2024-10-13 09:35:14,2026-08-02 09:35:14
DRV001960,Dương Chiến,0745553779,GPLX-25143670,Honda,69A-32911,4.18,offline,2025-05-19 09:35:14,2026-08-05 09:35:14
DRV002977,Dương Ngọc,0470260633,GPLX-54392154,Honda,70A-17939,4.21,available,2022-03-09 09:35:14,2026-08-06 09:35:14
DRV000489,Ngô Trung,0437439180,GPLX-51522986,VinFast,42A-19800,4.83,busy,2022-01-26 09:35:14,2026-08-05 09:35:14
DRV001844,Lê Hải,0760406481,GPLX-75300797,Mazda,63A-37274,3.7,offline,2025-08-16 09:35:14,2026-08-05 09:35:14
DRV001735,Trần Nam,0471508973,GPLX-99623895,Hyundai,35A-35096,3.51,available,2023-06-14 09:35:14,2026-07-31 09:35:14
DRV002912,Hoàng Việt,0902400925,GPLX-88855186,Honda,26A-51662,4.16,suspended,2022-02-17 09:35:14,2026-08-05 09:35:14
DRV003220,Phạm Ngọc,0720321835,GPLX-70978940,Toyota,55A-96887,4.86,busy,2025-02-19 09:35:14,2026-08-04 09:35:14
DRV000147,Bùi Mai,0973964663,GPLX-48467492,Kia,53A-79411,3.5,available,2026-04-22 09:35:14,2026-08-02 09:35:14
DRV001535,Nguyễn Mai,0493976789,GPLX-10973372,Ford,52A-67039,3.57,available,2024-05-15 09:35:14,2026-08-01 09:35:14
DRV001987,Vũ Trung,0861268783,GPLX-10535386,Kia,95A-76628,4.02,offline,2026-02-04 09:35:14,2026-08-03 09:35:14
DRV001370,Phan Tuấn,0338885549,GPLX-10848552,VinFast,51A-55828,4.85,busy,2025-09-28 09:35:14,2026-08-02 09:35:14
DRV002451,Nguyễn Nga,0337069179,GPLX-30531546,Mitsubishi,56A-87060,4.07,available,2026-02-10 09:35:14,2026-08-06 09:35:14
DRV003921,Vũ Nga,0453173871,GPLX-56654578,VinFast,67A-65542,4.35,busy,2025-05-30 09:35:14,2026-08-05 09:35:14
DRV003003,Hồ Thảo,0350132804,GPLX-34802958,Toyota,36A-49410,3.79,offline,2022-04-30 09:35:14,2026-08-06 09:35:14
DRV002812,Huỳnh Nam,0374569481,GPLX-15380500,Honda,71A-34377,4.35,busy,2024-03-20 09:35:14,2026-08-04 09:35:14
DRV000660,Ngô Dũng,0664928505,GPLX-29841287,Mazda,95A-21956,3.94,busy,2024-01-13 09:35:14,2026-08-06 09:35:14
DRV001795,Võ Tuấn,0855665682,GPLX-76279678,Mazda,79A-22186,4.1,busy,2024-06-08 09:35:14,2026-08-05 09:35:14
DRV003421,Nguyễn Ngọc,0869690775,GPLX-84790032,Ford,59A-45441,4.74,offline,2025-01-25 09:35:14,2026-08-01 09:35:14
DRV002512,Phạm Phong,0528052281,GPLX-20360683,Kia,34A-51085,3.9,offline,2022-06-02 09:35:14,2026-07-31 09:35:14
DRV003398,Phạm Phúc,0864485492,GPLX-77937420,Hyundai,68A-52569,4.49,offline,2023-08-21 09:35:14,2026-08-05 09:35:14
DRV000187,Bùi Bình,0388230377,GPLX-86143279,Ford,NO-PLATE,4.11,busy,2021-10-21 09:35:14,2026-08-05 09:35:14
DRV001148,Phan Chiến,0639845056,GPLX-37533314,Hyundai,29A-34356,4.46,busy,2025-05-01 09:35:14,2026-08-06 09:35:14
DRV003273,Đỗ Hoàng,0508598764,GPLX-48801140,Mazda,69A-73972,4.54,offline,2025-06-18 09:35:14,2026-08-06 09:35:14
DRV000609,Đỗ Hoàng,0844590210,GPLX-67413761,Mazda,24A-66628,3.85,busy,2022-07-26 09:35:14,2026-08-04 09:35:14
DRV002192,Võ Ngọc,PHONE_ERROR,GPLX-76940355,Honda,30A-87553,4.48,available,2022-06-22 09:35:14,2026-08-05 09:35:14
DRV002800,Trần Nga,0329262276,GPLX-48173273,Ford,60A-45036,4.67,busy,2025-06-01 09:35:14,2026-08-06 09:35:14
DRV003583,Bùi Dũng,0609796926,GPLX-71661144,Honda,14A-14919,4.44,available,2023-11-26 09:35:14,2026-08-06 09:35:14
DRV001931,Bùi Quân,0819056881,GPLX-89784764,Hyundai,84A-77320,3.9,available,2025-08-25 09:35:14,2026-08-05 09:35:14
DRV003030,Hoàng Khánh,0780744378,GPLX-38266367,Kia,64A-76104,4.2,busy,2025-03-19 09:35:14,2026-08-02 09:35:14
DRV000198,Huỳnh Nga,0984003152,GPLX-58719711,Kia,37A-85085,4.39,available,2021-10-24 09:35:14,2026-07-31 09:35:14
DRV003682,Bùi Vân,0645588253,GPLX-33808268,Ford,47A-92260,4.19,busy,2024-05-12 09:35:14,2026-08-05 09:35:14
DRV002932,Lê Vân,0984523563,GPLX-90352523,Mitsubishi,64A-14333,3.68,available,2022-11-29 09:35:14,2026-08-05 09:35:14
DRV002328,Ngô Hoàng,0786222513,GPLX-51487901,Kia,24A-26383,3.82,available,2024-01-06 09:35:14,2026-08-04 09:35:14
DRV000294,Ngô Long,0963374733,GPLX-19480938,Kia,90A-94900,4.91,busy,2023-05-17 09:35:14,2026-02-13 09:35:14
DRV000767,Đỗ Vân,0719790032,GPLX-53294861,Ford,94A-63491,4.98,offline,2022-02-06 09:35:14,2026-08-01 09:35:14
DRV000401,Võ Sơn,0676654441,GPLX-44065358,VinFast,49A-33335,4.07,available,2022-10-24 09:35:14,2026-08-03 09:35:14
DRV000123,Phan Hà,0882168376,GPLX-74207435,Ford,45A-62413,4.9,busy,2024-03-11 09:35:14,2026-08-05 09:35:14
DRV003256,Đặng Minh,0686059876,GPLX-84097280,VinFast,33A-13406,4.81,available,2022-06-21 09:35:14,2026-08-02 09:35:14
DRV000203,Đặng Thảo,0628724193,GPLX-41044354,Ford,44A-38971,3.62,available,2025-05-21 09:35:14,2026-07-31 09:35:14
DRV003511,Đặng Hà,0475576034,GPLX-46759649,VinFast,51A-76458,3.77,offline,2021-11-09 09:35:14,2026-08-06 09:35:14
DRV000836,Phan Giang,0870195663,GPLX-25306050,VinFast,16A-52686,3.9,available,2022-09-19 09:35:14,2026-07-31 09:35:14
DRV002295,Bùi Bình,0324132203,GPLX-48974703,Kia,97A-60015,3.9,offline,2025-04-26 09:35:14,2026-08-02 09:35:14
DRV001440,Đặng Hùng,0773678474,GPLX-34238787,Mitsubishi,18A-82325,4.14,busy,2021-11-28 09:35:14,2026-08-04 09:35:14
DRV001734,Phan Trung,0514331277,GPLX-59416757,Mitsubishi,36A-73986,4.54,available,2025-08-21 09:35:14,2026-08-03 09:35:14
DRV001696,Ngô Ngọc,0840146981,GPLX-99756250,Ford,47A-58080,4.57,offline,2025-02-22 09:35:14,2026-08-04 09:35:14
DRV003908,Vũ Hùng,0744550334,GPLX-54471954,Mazda,53A-53995,4.98,offline,2024-05-29 09:35:14,2026-08-06 09:35:14
DRV001708,Phan Hạnh,0931223727,GPLX-72565920,Mitsubishi,65A-83269,3.83,available,2023-01-11 09:35:14,2026-08-04 09:35:14
DRV003887,Hoàng Khánh,0447595847,GPLX-19179945,VinFast,53A-97668,4.34,busy,2025-08-20 09:35:14,2026-07-31 09:35:14
DRV001154,Hoàng Thảo,0595951013,GPLX-63815008,Ford,46A-63240,4.22,available,2021-09-25 09:35:14,2026-08-04 09:35:14
DRV001662,Phan Phong,0966659678,GPLX-60184338,Hyundai,36A-47776,4.58,available,2021-11-18 09:35:14,2026-08-04 09:35:14
DRV003475,Đỗ Yến,0718500266,GPLX-72120501,Toyota,56A-69847,3.82,available,2022-01-22 09:35:14,2026-08-04 09:35:14
DRV002433,Ngô Ngọc,0420912156,GPLX-38289316,Hyundai,95A-59369,4.33,available,2025-10-07 09:35:14,2026-08-06 09:35:14
DRV003759,Trần Hiếu,0925944700,GPLX-17360834,Toyota,50A-13912,4.05,busy,2023-04-01 09:35:14,2026-07-31 09:35:14
DRV001760,Huỳnh Hải,0623849887,GPLX-54653777,Hyundai,17A-50224,4.49,busy,2023-05-01 09:35:14,2026-08-05 09:35:14
DRV000855,Nguyễn Mai,0938810529,GPLX-87511994,Kia,70A-50037,4.12,offline,2022-02-08 09:35:14,2026-08-05 09:35:14
DRV001590,Bùi Việt,0896337699,GPLX-35506859,Hyundai,78A-30713,3.62,available,2024-12-01 09:35:14,2026-08-03 09:35:14
DRV002268,Võ Khánh,0994327946,GPLX-18680879,Toyota,20A-16411,4.92,offline,2022-12-18 09:35:14,2026-08-03 09:35:14
DRV000642,Lê Chiến,0756422001,GPLX-79213486,Kia,80A-26074,4.94,offline,2025-08-17 09:35:14,2026-08-01 09:35:14
DRV000002,Phạm Phúc,0936583579,GPLX-68698268,VinFast,98A-34293,4.53,busy,2022-08-07 09:35:14,2026-08-03 09:35:14
DRV002161,Đặng Vân,0927754375,GPLX-19595637,Honda,28A-58678,4.68,available,2023-05-02 09:35:14,2026-07-31 09:35:14
DRV000699,Hoàng Hoàng,0871023021,GPLX-71454702,Hyundai,40A-87959,4.64,available,2022-08-17 09:35:14,2026-08-05 09:35:14
DRV003922,Phan Bình,0964052237,GPLX-13929183,Hyundai,67A-72063,3.99,available,2022-10-09 09:35:14,2026-08-03 09:35:14
DRV003000,Đỗ Sơn,0439684705,GPLX-15636630,VinFast,48A-66272,4.32,available,2024-09-12 09:35:14,2026-07-31 09:35:14
DRV003697,Võ Phong,0438864653,GPLX-87471474,Hyundai,54A-27258,4.52,available,2022-01-01 09:35:14,2026-08-05 09:35:14
DRV001637,Ngô Tuấn,0459912769,GPLX-12609571,Toyota,71A-98421,3.8,offline,2021-12-23 09:35:14,2026-08-04 09:35:14
DRV003185,Huỳnh Tuấn,0949194514,GPLX-47440842,Mazda,24A-82356,4.12,offline,2023-08-07 09:35:14,2026-07-31 09:35:14
DRV003459,Huỳnh Hạnh,0582687608,GPLX-48739189,Hyundai,80A-86424,3.53,offline,2025-07-31 09:35:14,2026-07-31 09:35:14
DRV003458,Phan Long,0759889819,GPLX-70577855,Hyundai,89A-32230,4.22,busy,2023-08-20 09:35:14,2026-07-31 09:35:14
DRV003582,Dương Ngọc,0425751361,GPLX-19639582,Honda,19A-47044,4.22,available,2024-05-20 09:35:14,2026-08-01 09:35:14
DRV001292,Nguyễn Hùng,0563397746,GPLX-86798153,Ford,94A-91176,3.72,busy,2025-02-28 09:35:14,2026-07-31 09:35:14
DRV003814,Ngô Hải,0326889962,GPLX-67222205,VinFast,75A-84106,3.8,available,2026-05-04 09:35:14,2026-08-02 09:35:14
DRV002490,Ngô Vân,0866212364,GPLX-13807626,Toyota,29A-84086,4.14,offline,2022-06-12 09:35:14,2026-08-04 09:35:14
DRV001521,Lê Bình,0308355437,GPLX-89839272,Toyota,75A-45958,4.96,busy,2023-05-12 09:35:14,2026-08-05 09:35:14
DRV001854,Lê Khánh,0528706751,GPLX-30658570,Honda,80A-45605,4.87,available,2025-09-17 09:35:14,2026-08-05 09:35:14
DRV001137,Dương Quân,0955283008,GPLX-14883175,VinFast,15A-23564,4.5,available,2025-11-15 09:35:14,2026-08-06 09:35:14
DRV003305,Dương Chiến,0848246204,GPLX-23222764,Honda,25A-57493,4.27,busy,2021-11-17 09:35:14,2026-08-06 09:35:14
DRV003871,Võ Dũng,0885417304,GPLX-83973460,VinFast,17A-40219,3.76,available,2023-10-15 09:35:14,2026-08-03 09:35:14
DRV001632,Hồ Hiếu,0729578975,GPLX-54594429,Toyota,68A-59190,4.66,suspended,2025-04-20 09:35:14,2026-08-01 09:35:14
DRV003744,Bùi Trang,0480046452,GPLX-81023214,Toyota,95A-84232,3.68,busy,2024-03-06 09:35:14,2026-08-03 09:35:14
DRV003446,Huỳnh Long,0823777547,GPLX-91621943,Kia,32A-46637,3.79,busy,2026-03-16 09:35:14,2026-08-04 09:35:14
DRV001999,Bùi Chiến,0759333207,GPLX-99105391,Honda,84A-23632,3.79,available,2025-11-21 09:35:14,2026-08-03 09:35:14
DRV000664,Dương Quân,0371677999,GPLX-73501950,Mazda,97A-21923,4.29,offline,2024-09-29 09:35:14,2026-08-01 09:35:14
DRV000684,Đặng Trang,0801318128,GPLX-89673476,Honda,88A-96676,4.37,busy,2024-09-23 09:35:14,2026-08-05 09:35:14
DRV001258,Phan Nam,0890741658,GPLX-90123857,Mitsubishi,21A-84753,4.83,busy,2026-02-20 09:35:14,2026-08-06 09:35:14
DRV003775,Đỗ Chiến,0633467782,GPLX-60333049,Toyota,27A-80506,4.58,available,2021-08-22 09:35:14,2026-08-06 09:35:14
DRV003749,Huỳnh Hiếu,0698209732,GPLX-75216875,Mazda,43A-55054,4.33,offline,2022-03-30 09:35:14,2026-08-04 09:35:14
DRV000318,Hoàng Việt,0894507832,GPLX-37190012,Ford,38A-79577,4.16,available,2025-10-05 09:35:14,2026-08-04 09:35:14
DRV000649,Võ Trang,0413287649,GPLX-86511567,Hyundai,15A-56627,4.17,offline,2022-04-22 09:35:14,2026-08-04 09:35:14
DRV001435,Võ Phúc,0520218420,GPLX-25493362,Ford,76A-42037,4.84,busy,2025-03-14 09:35:14,2026-08-03 09:35:14
DRV001480,Vũ Minh,0313968225,GPLX-95444515,Hyundai,52A-96098,3.87,busy,2021-11-15 09:35:14,2026-08-03 09:35:14
DRV000710,Phan Mai,0718181642,GPLX-83964049,Ford,12A-39223,3.96,busy,2023-11-02 09:35:14,2026-08-03 09:35:14
DRV003431,Nguyễn Sơn,0895919585,GPLX-59036272,Kia,23A-80078,3.63,available,2021-10-15 09:35:14,2026-08-06 09:35:14
DRV001283,Hồ Tuấn,0356717000,GPLX-24395086,VinFast,45A-59682,3.93,busy,2026-04-18 09:35:14,2026-07-31 09:35:14
DRV001769,Võ Trang,0622452398,GPLX-55543387,VinFast,78A-51184,4.91,available,2025-08-11 09:35:14,2026-08-05 09:35:14
DRV000973,Phạm Dũng,0638717076,GPLX-66510273,Honda,70A-86382,4.13,offline,2022-11-01 09:35:14,2026-07-31 09:35:14
DRV002676,Hồ Ngọc,0555268379,GPLX-61160380,VinFast,12A-65587,4.24,available,2025-03-04 09:35:14,2026-08-02 09:35:14
DRV002681,Dương Khánh,0884815821,GPLX-23481785,Ford,49A-13807,4.08,available,2026-01-28 09:35:14,2026-08-06 09:35:14
DRV001307,Lê Ngọc,0979222873,GPLX-16697043,Kia,47A-69996,4.07,available,2026-05-02 09:35:14,2026-08-04 09:35:14
DRV001401,Ngô Hoàng,0363370110,GPLX-76445618,Ford,81A-37444,4.83,available,2026-04-28 09:35:14,2026-08-06 09:35:14
DRV001409,Vũ Phong,0533908328,GPLX-39176530,Ford,59A-60121,3.76,available,2025-10-29 09:35:14,2026-08-02 09:35:14
DRV003297,Lê Sơn,0889597875,GPLX-78634042,Kia,52A-96029,3.63,available,2023-08-16 09:35:14,2026-08-01 09:35:14
DRV002238,Lê Việt,0607568189,GPLX-65239649,Ford,63A-40275,3.83,offline,2024-04-07 09:35:14,2026-08-05 09:35:14
DRV003303,Bùi Tuấn,0832897228,GPLX-22781172,Mazda,62A-57124,4.62,busy,2025-11-18 09:35:14,2026-08-01 09:35:14
DRV001497,Bùi Hạnh,0971979068,GPLX-95116777,Kia,48A-71812,4.52,busy,2024-12-19 09:35:14,2026-08-03 09:35:14
DRV003420,Vũ Giang,0745746577,GPLX-56185271,Honda,38A-85321,4.86,suspended,2021-08-10 09:35:14,2026-08-05 09:35:14
DRV002039,Đỗ Khánh,0559669305,GPLX-93567363,Kia,63A-99537,4.65,offline,2021-11-23 09:35:14,2026-08-05 09:35:14
DRV001530,Bùi Minh,0607772306,GPLX-29509995,Honda,37A-54976,4.33,busy,2022-03-17 09:35:14,2026-08-04 09:35:14
DRV001664,Dương Thảo,0475081929,GPLX-51909281,Mitsubishi,42A-27905,4.49,available,2024-04-04 09:35:14,2026-08-02 09:35:14
DRV001355,Lê Minh,0814390415,GPLX-92085506,Kia,29A-63264,3.93,offline,2023-01-04 09:35:14,2026-08-05 09:35:14
DRV003904,Ngô An,0561422222,GPLX-99727005,Hyundai,30A-63619,4.61,offline,2023-12-19 09:35:14,2026-08-03 09:35:14
DRV003932,Vũ Hà,0804141127,GPLX-65621814,Mitsubishi,37A-16599,4.17,offline,2024-04-03 09:35:14,2026-08-01 09:35:14
DRV003628,Ngô Trang,0824464654,GPLX-21446939,Mazda,23A-35306,3.55,offline,2023-11-25 09:35:14,2026-08-03 09:35:14
DRV001644,Đặng Nga,0329374467,GPLX-89018959,Honda,45A-77835,4.53,busy,2022-01-02 09:35:14,2026-07-31 09:35:14
DRV001052,Dương Khánh,0622916704,GPLX-97605277,Mazda,29A-25803,4.64,busy,2025-02-18 09:35:14,2026-08-05 09:35:14
DRV000796,Hồ An,0781897402,GPLX-20671434,Honda,52A-91832,4.4,busy,2022-11-26 09:35:14,2026-08-05 09:35:14
